,"Protein.Description","Peptides","PSMs","X113","X114","X115","X116","X117","X118","X119","X121","n113","n114","n115","n116","n117","n118","n119","n121","GOannotation","Training"
"sp|Q99MR6|SRRT_MOUSE","Serrate RNA effector molecule homolog (multiple isoforms)",3,3,2239.173996,2560.800801,2089.290563,2996.338929,2324.099461,4571.299174,4914.949174,18534.85732,0.055658189,0.0636527288,0.0519326007,0.0744787135,0.057769145,0.1136268258,0.1221687867,0.4607130105,"NUC",
"sp|Q9CQ22|LTOR1_MOUSE","Ragulator complex protein LAMTOR1",3,3,1185.405189,1924.383844,319.9863224,2059.908401,1110.205962,792.9326092,260.5093131,270.0223248,0.1496090158,0.2428749053,0.0403852111,0.2599793484,0.1401181831,0.1000753737,0.0328786666,0.034079296,"PLM-LYS",
"sp|Q9CQ56|USE1_MOUSE","Vesicle transport protein USE1 (multiple isoforms)",3,3,19565.83917,24225.71956,7549.992522,35795.86086,26699.52751,27662.67753,10038.18374,6668.673262,0.1236728097,0.1531272326,0.0477223992,0.2262604046,0.168763811,0.1748517415,0.0634498923,0.042151709,"ERT",
"sp|Q9CQM9|GLRX3_MOUSE","Glutaredoxin-3",3,3,12698.3524,12493.32473,3152.026981,11035.13994,8677.769354,9982.308984,4068.715225,116055.8607,0.0712735915,0.0701228077,0.0176917663,0.061938276,0.0487067746,0.0560289233,0.0228369743,0.6514008863,"null",
"sp|Q9CQQ7|AT5F1_MOUSE","ATP synthase subunit b, mitochondrial",3,3,191261.1331,185402.8542,75766.86958,346125.0577,890205.9054,494443.3334,161025.731,21689.64518,0.0808400497,0.0783639399,0.0320242665,0.146296147,0.3762619641,0.2089856051,0.0680604986,0.009167529,"null",
"sp|Q9CQR2|RS21_MOUSE","40S ribosomal protein S21",3,3,99467.35017,86436.87843,25286.27984,123965.0855,128511.7649,138713.9526,296447.0028,199343.2455,0.0905754199,0.0787098133,0.023025801,0.1128831688,0.1170233956,0.126313554,0.2699459845,0.1815228629,"null",
"sp|Q9CQU0|TXD12_MOUSE","Thioredoxin domain-containing protein 12",3,3,39390.06078,47076.86395,15427.08465,103633.2741,95444.1569,70584.76382,14310.14025,11160.70976,0.0992125357,0.1185734409,0.0388565073,0.2610232048,0.2403971112,0.1777832595,0.0360432371,0.0281107034,"ERT",
"sp|Q9CR62|M2OM_MOUSE","Mitochondrial 2-oxoglutarate/malate carrier protein",3,3,15582.30267,22829.30632,7447.42455,64125.02811,166798.9214,116438.3653,23522.95004,12584.08663,0.0362946016,0.053174463,0.0173466857,0.149361259,0.3885112823,0.2712104984,0.0547901114,0.0293110986,"MIT",
"sp|Q9CRA5|GOLP3_MOUSE","Golgi phosphoprotein 3 (multiple isoforms)",3,3,6736.042015,10216.11037,3548.509001,19213.2869,10619.20999,6849.636881,2103.765246,1695.869736,0.1104587338,0.1675254716,0.0581890389,0.3150626641,0.174135566,0.1123214812,0.0344978913,0.0278091531,"PLM-GOL-MIT-END",
"sp|Q9CRD2|TTC35_MOUSE","Tetratricopeptide repeat protein 35",3,3,7242.702848,10009.58832,2968.979553,21194.4463,17073.04093,16689.26951,2861.214236,910.5362234,0.0917381029,0.1267842492,0.0376059266,0.2684547931,0.2162519184,0.2113909621,0.0362409409,0.0115331068,"MIT-NUC",
"sp|Q9CXT8|MPPB_MOUSE","Mitochondrial-processing peptidase subunit beta",3,3,22106.32168,22349.53432,5621.037891,33231.23873,83404.47727,51492.88558,15795.5512,7201.953965,0.0916502764,0.0926586081,0.023304179,0.1377729076,0.345785405,0.2134836028,0.0654865452,0.0298584758,"MIT",
"sp|Q9CY58|PAIRB_MOUSE","Plasminogen activator inhibitor 1 RNA-binding protein (multiple isoforms)",3,3,20304.91045,21562.17217,13271.49959,55003.17276,59664.1606,78665.96121,283358.3814,82379.01963,0.0330586189,0.0351055787,0.0216074554,0.0895511917,0.0971397905,0.1280768039,0.461338491,0.1341220698,"NUC",
"sp|Q9CZM2|RL15_MOUSE","60S ribosomal protein L15",3,3,119327.9155,115333.0024,36129.46287,193443.0593,187799.1959,178472.3812,326562.9597,141145.6452,0.0919170108,0.0888397722,0.0278301369,0.1490071095,0.1446597022,0.137475357,0.251547938,0.1087229735,"RIB","RIB"
"sp|Q9D0I9|SYRC_MOUSE","Arginyl-tRNA synthetase, cytoplasmic",3,3,5497.862828,6091.656544,2702.963656,5646.421141,4968.19343,4909.325867,4679.84209,36285.51681,0.077673416,0.0860624915,0.0381872788,0.0797722373,0.0701902843,0.0693586076,0.0661164771,0.5126392074,"CYT",
"sp|Q9D5T0|ATAD1_MOUSE","ATPase family AAA domain-containing protein 1",3,3,10187.89462,13146.09741,3174.770355,25176.49748,58937.32924,52603.09515,11680.5191,4161.40624,0.0568941231,0.0734141559,0.0177294507,0.1405977191,0.3291345061,0.2937610843,0.0652296589,0.0232393019,"MIT",
"sp|Q9D666|SUN1_MOUSE","SUN domain-containing protein 1 (multiple isoforms)",3,3,3746.023809,5120.520283,1624.520415,9623.570241,9704.546874,55289.66736,8989.104798,1310.751163,0.0392629143,0.0536693197,0.0170269622,0.1008667946,0.1017155288,0.5795033838,0.0942168202,0.0137382764,"NUC",
"sp|Q9D710|TMX2_MOUSE","Thioredoxin-related transmembrane protein 2",3,3,2433.180052,3522.027024,1826.620778,6126.002976,4816.682439,4642.834249,2078.594882,1411.014854,0.0905977557,0.1311402104,0.0680129458,0.2280974318,0.1793457983,0.1728726827,0.0773950251,0.0525381502,"null",
"sp|Q9D826|SOX_MOUSE","Peroxisomal sarcosine oxidase",3,3,28246.45632,39110.52104,11855.84357,48921.76308,59304.31246,91740.86135,43946.23074,64121.14841,0.0729416789,0.100996282,0.0306157036,0.1263321492,0.1531433206,0.2369052024,0.1134836815,0.1655819819,"PER",
"sp|Q9D855|QCR7_MOUSE","Cytochrome b-c1 complex subunit 7",3,3,28078.66855,31510.04165,18751.11876,117522.6041,481157.3849,313384.5043,110251.384,4035.727036,0.0254176576,0.02852384,0.0169740782,0.1063850054,0.4355581752,0.2836851041,0.0998028777,0.0036532618,"MIT",
"sp|Q9D880|TIM50_MOUSE","Mitochondrial import inner membrane translocase subunit TIM50",3,3,6290.383751,8587.796719,3875.987357,24106.65232,76984.74488,49874.03646,13894.87315,5158.955134,0.0333224001,0.0454926137,0.0205324836,0.1277015115,0.4078155754,0.2642005102,0.0736060852,0.0273288203,"MIT",
"sp|Q9D8T7|SLIRP_MOUSE","SRA stem-loop-interacting RNA-binding protein, mitochondrial (multiple isoforms)",3,3,7137.091023,11682.14839,13608.08186,22417.45977,60783.45885,34722.98424,9306.350757,2150.922654,0.0441082584,0.0721973726,0.084099921,0.1385431551,0.3756505979,0.2145930824,0.0575145984,0.0132930142,"MIT-NUC",
"sp|Q9D8U8|SNX5_MOUSE","Sorting nexin-5",3,3,7017.299886,14266.75602,7576.720319,20946.16479,8862.636012,7734.435309,4932.414397,17723.02959,0.0787934283,0.1601936123,0.0850748548,0.2351930458,0.0995136999,0.0868457503,0.0553833877,0.1990022208,"PLM-END-VES",
"sp|Q9DAW9|CNN3_MOUSE","Calponin-3",3,3,11920.68705,15637.26082,4417.379145,14477.15297,7726.755541,7014.167158,3759.32059,73354.99277,0.0861896024,0.113061377,0.0319387759,0.1046735018,0.0558664098,0.0507142144,0.027180845,0.5303752738,"null",
"sp|Q9DBF1|AL7A1_MOUSE","Alpha-aminoadipic semialdehyde dehydrogenase (multiple isoforms)",3,3,30926.64907,29078.43504,12094.82596,52933.27686,147960.3936,114261.2102,37004.47665,105061.4114,0.0584270562,0.0549353846,0.0228497137,0.100002284,0.2795288367,0.21586387,0.0699093728,0.198483482,"MIT-NUC-CYT",
"sp|Q9DBG7|SRPR_MOUSE","Signal recognition particle receptor subunit alpha",3,3,2380.493474,3047.034776,1260.960356,2810.398584,4946.744881,2853.927719,801.6473104,694.6914989,0.1266496231,0.1621116841,0.067086995,0.149521906,0.2631821434,0.1518377908,0.0426501189,0.0369597386,"ERT",
"sp|Q9DCD2|SYF1_MOUSE","Pre-mRNA-splicing factor SYF1",3,3,2931.304508,3643.121053,1176.633579,4283.271872,3825.944396,7774.252101,11450.16586,6082.048076,0.0712056482,0.0884967069,0.0285821403,0.104046901,0.0929377517,0.1888478861,0.2781411756,0.1477417902,"COM",
"sp|Q9DCH4|EIF3F_MOUSE","Eukaryotic translation initiation factor 3 subunit F",3,3,2056.983148,2208.929044,517.38058,2403.682706,1926.411909,2434.341335,2127.090926,7363.686476,0.0977723007,0.1049945767,0.0245920778,0.1142515867,0.0915660027,0.1157088493,0.1011046561,0.35000995,"COM",
"sp|Q9EPU0|RENT1_MOUSE","Regulator of nonsense transcripts 1 (multiple isoforms)",3,3,4823.10284,4366.715203,1282.991404,3933.856781,4024.647457,5356.061749,6259.809182,8133.778185,0.1263221901,0.1143689127,0.0336029086,0.1030318906,0.1054097949,0.1402809504,0.1639510563,0.2130322964,"NUC",
"sp|Q9EQ06|DHB11_MOUSE","Estradiol 17-beta-dehydrogenase 11 (multiple isoforms)",3,3,10185.71505,11321.14913,4160.874128,15238.70805,18091.54341,13182.26765,5832.995036,3673.717658,0.1246920413,0.1385918601,0.0509368155,0.1865500462,0.2214740415,0.1613754021,0.0714066763,0.0449731169,"ECM",
"sp|Q9EQ20|MMSA_MOUSE","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",3,3,10978.62086,16590.32127,8480.623563,49691.4606,157028.1758,99144.57073,32487.51416,6013.45683,0.0288596093,0.0436111416,0.022293099,0.130624434,0.412781519,0.2606223138,0.0854002498,0.0158076335,"MIT",
"sp|Q9EQH3|VPS35_MOUSE","Vacuolar protein sorting-associated protein 35",3,3,23167.26829,58366.01928,13298.18741,85072.06618,30769.51071,21814.28848,7732.131501,23591.90599,0.0878175478,0.2212414785,0.0504079374,0.3224730748,0.1166345097,0.08268896,0.0293093178,0.089427174,"null",
"sp|Q9EQU5|SET_MOUSE","Protein SET (multiple isoforms)",3,3,58012.58393,56948.9278,16816.15682,65936.08289,68442.50264,67824.22636,31005.34849,1003085.165,0.042404659,0.0416271729,0.0122918744,0.0481963898,0.0500284729,0.04957654,0.0226635523,0.7332113388,"ERT-NUC-CYT",
"sp|Q9ER00|STX12_MOUSE","Syntaxin-12",3,3,7722.291631,22723.56487,8467.724193,33350.73355,12519.43049,4108.001134,1470.374633,839.9509934,0.0846723271,0.2491562362,0.0928457441,0.3656795619,0.1372713392,0.045042849,0.0161221627,0.0092097798,"GOL",
"sp|Q9ER72|SYCC_MOUSE","Cysteinyl-tRNA synthetase, cytoplasmic (multiple isoforms)",3,3,12695.14724,14321.57592,5788.376553,13408.84729,16211.45729,12107.42984,7187.778576,205861.4927,0.0441444269,0.049799955,0.0201277355,0.0466261532,0.0563715787,0.0421007761,0.0249938311,0.7158355434,"null",
"sp|Q9JHP7|KDEL1_MOUSE","KDEL motif-containing protein 1 (multiple isoforms)",3,3,8003.782979,8969.412106,3198.973047,15167.41768,14673.8365,13163.44627,4548.445004,2824.727749,0.1134483103,0.1271354621,0.0453433192,0.2149880764,0.2079918909,0.1865831121,0.0644711884,0.0400386406,"ERT",
"sp|Q9JHR7|IDE_MOUSE","Insulin-degrading enzyme",3,3,19732.69127,25580.19002,7952.413888,50804.08808,132751.9853,90551.8401,21491.116,19345.43011,0.0535908976,0.069471788,0.0215975101,0.1379759428,0.3605335915,0.2459246093,0.0583665037,0.052539157,"MIT",
"sp|Q9JHS3|LTOR2_MOUSE","Ragulator complex protein LAMTOR2",3,3,19096.68753,45616.75541,10533.50787,83232.89846,37902.54641,9636.857877,3870.234915,10422.90388,0.0866800425,0.2070548775,0.0478116903,0.377794901,0.172040011,0.0437417876,0.0175670323,0.0473096577,"LYS",
"sp|Q9JIK5|DDX21_MOUSE","Nucleolar RNA helicase 2",3,3,11212.17591,13670.80511,5975.785468,16444.81997,11009.31263,34441.69171,29617.74343,20304.58767,0.0785843692,0.0958165128,0.0418833361,0.1152591446,0.0771625325,0.2413963748,0.2075860836,0.1423116465,"NUC","NUC3"
"sp|Q9JIK9|RT34_MOUSE","28S ribosomal protein S34, mitochondrial",3,3,2419.309077,2757.84422,791.4072508,6036.055769,15826.23417,11345.85774,2637.674975,1919.458953,0.0553189237,0.0630597287,0.0180959918,0.1380179621,0.3618761442,0.2594297043,0.0603119883,0.0438895569,"MIT-RIB",
"sp|Q9JKF7|RM39_MOUSE","39S ribosomal protein L39, mitochondrial",3,3,2533.695461,2319.99957,2227.012251,7282.790624,28956.7821,18603.61798,6528.683066,1013.683057,0.0364737545,0.0333975002,0.0320589034,0.1048392442,0.4168466877,0.2678079528,0.0939835062,0.014592451,"MIT-RIB",
"sp|Q9QXA5|LSM4_MOUSE","U6 snRNA-associated Sm-like protein LSm4",3,3,1558.543607,1322.494843,699.4380315,1683.557009,2025.088223,3787.348801,7007.655377,17500.44354,0.0437982989,0.0371648404,0.0196556553,0.047311434,0.0569091675,0.1064323346,0.1969296099,0.4917986594,"NUC",
"sp|Q9QXK3|COPG2_MOUSE","Coatomer subunit gamma-2 (multiple isoforms)",3,3,6273.303221,8848.186465,5185.948978,21442.06246,16807.59706,14790.84679,6017.832008,9992.503224,0.0702039386,0.0990192117,0.0580354609,0.2399560781,0.1880922173,0.1655229572,0.0673449846,0.1118251515,"VES",
"sp|Q9QYY0|GAB1_MOUSE","GRB2-associated-binding protein 1",3,3,14344.55139,15102.95039,5933.719729,14184.18579,10134.09577,6986.267523,5187.369648,5392.214259,0.1856530845,0.1954685963,0.0767966415,0.183577567,0.131159636,0.090419148,0.0671370717,0.069788255,"null",
"sp|Q9QZ23|NFU1_MOUSE","NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",3,3,9626.135318,15229.35533,11857.48809,50892.09089,215761.263,117479.4289,50450.35827,15735.99107,0.0197648884,0.0312697151,0.0243464195,0.1044943234,0.4430123973,0.2412149554,0.1035873347,0.0323099663,"MIT-CYT",
"sp|Q9QZD9|EIF3I_MOUSE","Eukaryotic translation initiation factor 3 subunit I",3,3,27084.05366,26725.12119,6890.585128,27001.22987,20907.40701,17961.89532,29927.26572,146502.8378,0.089386199,0.0882016049,0.0227411753,0.0891128535,0.0690012532,0.0592801052,0.0987697249,0.4835070841,"COM",
"sp|Q9QZE5|COPG_MOUSE","Coatomer subunit gamma",3,3,1275.65031,1397.9421,669.6011273,2955.887454,2958.341482,2571.926429,870.5838091,1359.394056,0.0907333851,0.099431653,0.0476268273,0.2102438831,0.2104184312,0.1829338255,0.0619221548,0.09668984,"VES",
"sp|Q9R0E2|PLOD1_MOUSE","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",3,3,1140.909319,1183.319781,413.4997626,1682.881654,1403.445726,1481.117496,567.1413627,490.6048696,0.1364247563,0.1414960068,0.0494444242,0.2012313474,0.1678176679,0.1771053055,0.0678161892,0.0586643028,"ERT",
"sp|Q9R0K7|AT2B2_MOUSE","Plasma membrane calcium-transporting ATPase 2",3,3,50736.05178,34858.34575,4974.441144,27655.73212,17763.05321,16924.99243,4692.93425,1968.345075,0.3179470648,0.2184464168,0.0311732763,0.1733098762,0.1113155327,0.1060636663,0.0294091601,0.0123350067,"PLM-ERT",
"sp|Q9R0P6|SC11A_MOUSE","Signal peptidase complex catalytic subunit SEC11A",3,3,14774.6927,28877.24233,8894.611526,101449.1194,90810.50247,85740.52418,17829.94269,5854.210225,0.0417092212,0.0815209706,0.0251096471,0.286392675,0.2563596695,0.2420470302,0.0503342465,0.01652654,"ERT",
"sp|Q9R1V7|ADA23_MOUSE","Disintegrin and metalloproteinase domain-containing protein 23 (multiple isoforms)",3,3,18310.88404,17262.91011,5866.148552,21501.25871,15246.81996,12680.316,4300.561424,2300.944352,0.1878620448,0.1771102687,0.0601842412,0.2205939603,0.1564260233,0.1300947615,0.0441219693,0.0236067308,"PLM-ECM",
"sp|Q9WUM3|COR1B_MOUSE","Coronin-1B",3,3,54566.6318,47720.30488,10219.47543,39388.09437,27910.56841,16198.81792,9294.543149,78058.74447,0.1925719042,0.168410431,0.0360657013,0.1390051041,0.0984995982,0.057167487,0.0328015092,0.2754782651,"SKE",
"sp|Q9WV84|NDKM_MOUSE","Nucleoside diphosphate kinase, mitochondrial",3,3,5621.748326,7245.425057,4169.088167,12416.56847,45765.16544,30163.85468,21306.27456,2559.571837,0.0434959266,0.0560584463,0.0322565762,0.0960680059,0.3540888284,0.2333802109,0.164848389,0.0198036167,"MIT",
"sp|Q9WVA3|BUB3_MOUSE","Mitotic checkpoint protein BUB3",3,3,6049.104954,8092.65167,1730.508636,9670.314055,8085.732195,17265.35438,16095.53768,31486.65669,0.0614272872,0.0821790401,0.0175729223,0.0981998434,0.0821087744,0.1753257533,0.1634465303,0.319739849,"NUC",
"sp|Q9WVL3|S12A7_MOUSE","Solute carrier family 12 member 7 (multiple isoforms)",3,3,5187.763109,6904.447386,1743.632544,12473.11219,10290.7602,9544.361411,1952.95445,444.1345573,0.1068734757,0.1422390102,0.0359206977,0.2569594688,0.2120006807,0.1966240663,0.0402329531,0.0091496475,"null",
"sp|Q9Z0F8|ADA17_MOUSE","Disintegrin and metalloproteinase domain-containing protein 17 (multiple isoforms)",3,3,43215.02197,33677.43762,10848.49409,29329.91488,21863.56204,19002.10327,7799.981828,6636.042787,0.2507070867,0.1953758644,0.0629363176,0.1701542005,0.1268389947,0.1102385637,0.0452507168,0.0384982554,"ECM",
"sp|Q9Z1Q9|SYVC_MOUSE","Valyl-tRNA synthetase",3,3,1228.778715,1278.697212,461.301056,1675.511133,1492.700584,2342.110902,1010.0544,4760.463382,0.0862324006,0.0897355471,0.0323728731,0.1175828858,0.1047537308,0.164363073,0.0708829137,0.3340765758,"CYT",
"sp|Q9Z210|PX11B_MOUSE","Peroxisomal membrane protein 11B",3,3,2840.651855,2587.60339,696.8767757,1906.996906,2601.994312,4186.28113,1541.169251,985.8988145,0.163750187,0.149163136,0.0401716606,0.109929381,0.1499927048,0.2413193706,0.0888411414,0.0568324186,"MIT-PER",
"sp|Q9Z2I8|SUCB2_MOUSE","Succinyl-CoA ligase [GDP-forming] subunit beta, mitochondrial (multiple isoforms)",3,3,14693.52122,19034.45883,5211.823447,38501.88665,110146.9593,71398.5211,17358.83659,2471.009838,0.0526995138,0.068268641,0.0186926304,0.1380901606,0.3950510643,0.2560766264,0.062258885,0.0088624786,"MIT",
"sp|Q9Z2Z9|GFPT2_MOUSE","Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] 2",3,3,10902.96453,13372.55681,5071.21518,15957.76978,15235.56437,29458.04452,27835.78669,26788.80458,0.0753890229,0.0924651262,0.0350651381,0.1103406939,0.1053469731,0.2036889313,0.1924717589,0.1852323555,"null",
"tr|A2ATU9|A2ATU9_MOUSE","Histone aminotransferase 1",3,3,43039.92402,39863.11244,13076.75684,60669.66554,59627.70774,58294.23002,71652.16994,185266.3945,0.0809797497,0.0750025689,0.0246039583,0.1141501627,0.1121897159,0.1096807735,0.1348137786,0.3485792923,"NUC",
"tr|B2RWW2|B2RWW2_MOUSE","Golgb1 protein",3,3,3843.214445,6975.805903,3637.688573,22971.71202,16905.36999,12164.05602,3795.686392,1471.224321,0.0535529495,0.0972037826,0.0506890665,0.3200973955,0.235566461,0.169499019,0.0528906739,0.020500652,"GOL","ERT"
"tr|E9PV22|E9PV22_MOUSE","Uncharacterized protein",3,3,813.2913961,931.5634574,329.4803676,886.4049317,855.534905,1631.913704,1068.651708,2387.571807,0.091335775,0.1046181857,0.0370019219,0.0995467083,0.0960798847,0.183270232,0.1200137274,0.2681335649,"null",
"tr|E9Q6R7|E9Q6R7_MOUSE","Uncharacterized protein",3,3,13016.57957,11323.54879,5695.696046,9465.834996,9019.191419,5863.024539,3039.207142,3178.354393,0.2147899495,0.1868528103,0.0939861551,0.156198194,0.1488280127,0.0967472859,0.0501507439,0.0524468487,"null",
"tr|Q3TWW8|Q3TWW8_MOUSE","Splicing factor, arginine/serine-rich 6",3,3,16590.47444,14923.53929,6350.374068,19137.42525,18302.98403,29128.26496,37177.58549,111148.8966,0.0656373808,0.0590424363,0.0251241712,0.075713957,0.0724126327,0.1152410092,0.1470867722,0.4397416406,"null",
"tr|Q3UK51|Q3UK51_MOUSE","Putative uncharacterized protein",3,3,1314.799539,1001.940548,247.5365361,2512.483721,10647.44919,8212.842868,2065.441902,565.6498153,0.0494878202,0.0377121015,0.0093170428,0.0945675283,0.4007599907,0.3091236946,0.077741294,0.021290528,"MIT",
"tr|Q8BVQ9|Q8BVQ9_MOUSE","Putative uncharacterized protein",3,3,3589.5146,3933.489981,1308.790615,3585.89395,2618.785118,3077.640953,2193.022464,15287.66592,0.1008437816,0.110507422,0.0367691484,0.1007420631,0.0735721188,0.0864632093,0.0616107477,0.4294915092,"null",
"tr|Q91X76|Q91X76_MOUSE","5'-nucleotidase domain containing 2",3,3,9517.793392,12569.82161,4075.39867,25896.88919,75852.6814,55963.82495,17485.13227,8566.656807,0.0453383274,0.059876766,0.019413298,0.1233606986,0.3613267871,0.2665855536,0.0832910129,0.0408075565,"null",
"tr|Q9CQY3|Q9CQY3_MOUSE","Putative uncharacterized protein",3,3,2144.729722,1984.047159,388.218718,7183.025965,26432.21002,16043.71179,3466.697885,427.4448262,0.036933469,0.0341664236,0.0066853477,0.1236958036,0.4551777309,0.2762818668,0.0596985147,0.0073608437,"MIT",
"sp|A2A7S8|K1522_MOUSE","Uncharacterized protein KIAA1522 (multiple isoforms)",2,2,5791.678103,9348.657003,7038.256503,5095.476426,3766.725027,4939.138371,4263.806309,5422.115409,0.1268273273,0.2047187638,0.1541251508,0.1115817635,0.0824844992,0.1081582414,0.0933696847,0.1187345694,"null",
"sp|A2AGT5|CKAP5_MOUSE","Cytoskeleton-associated protein 5 (multiple isoforms)",2,2,8205.310642,8665.089656,3976.378076,8333.565196,12801.08899,39962.55554,21542.76713,10213.88768,0.0721659125,0.0762096804,0.0349723447,0.0732939145,0.112585898,0.3514716761,0.1894691761,0.0898313978,"null",
"sp|A2AWL7|MGAP_MOUSE","MAX gene-associated protein (multiple isoforms)",2,2,3236.451785,3148.970316,966.3429756,4426.416701,4771.751454,25209.82495,7175.762545,5111.039459,0.0598826599,0.0582640284,0.0178798238,0.0819000633,0.0882896421,0.4664464281,0.1327700139,0.0945673405,"null",
"sp|E2JF22|PIEZ1_MOUSE","Protein PIEZO1",2,2,27156.92062,26843.91175,14544.69153,25498.20985,19111.55266,23371.31621,6268.506036,3799.79457,0.1852514652,0.1831162691,0.0992168978,0.1739365373,0.1303698303,0.1594278907,0.0427607365,0.025920373,"PLM-ERT-ERG",
"sp|O08579|EMD_MOUSE","Emerin",2,2,19762.21681,20864.42638,5034.367672,31232.1195,22984.83708,26859.44292,7033.9427,3942.597519,0.1435019236,0.1515055395,0.0365567007,0.2267898014,0.1669027501,0.1950379232,0.0510764717,0.0286288898,"NUC-SKE",
